iso3,IndicatorCode,Year,Value,IndicatorName
FIN,SP.POP.SCIE.RD.P6,1997,5151.57793,Investigadores por millón hab.
FRA,NY.GDP.PCAP.CD,1997,24359.4250618537,PIB per cápita (USD)
FRA,SP.POP.TOTL,1997,59964845.0,Población total
FRA,GB.XPD.RSDV.GD.ZS,1997,2.13549,Gasto I+D (% PIB)
FRA,SP.POP.SCIE.RD.P6,1997,2638.28223,Investigadores por millón hab.
PYF,NY.GDP.PCAP.CD,1997,15943.318904918,PIB per cápita (USD)
PYF,SP.POP.TOTL,1997,223734.0,Población total
GAB,NY.GDP.PCAP.CD,1997,4656.96790891356,PIB per cápita (USD)
GAB,SP.POP.TOTL,1997,1143838.0,Población total
GMB,NY.GDP.PCAP.CD,1997,713.2061833697439,PIB per cápita (USD)
GMB,SP.POP.TOTL,1997,1126786.0,Población total
GEO,NY.GDP.PCAP.CD,1997,774.680203294323,PIB per cápita (USD)
GEO,SP.POP.TOTL,1997,4531600.0,Población total
GEO,GB.XPD.RSDV.GD.ZS,1997,0.3424,Gasto I+D (% PIB)
DEU,NY.GDP.PCAP.CD,1997,27045.7191273318,PIB per cápita (USD)
DEU,SP.POP.TOTL,1997,82034771.0,Población total
DEU,GB.XPD.RSDV.GD.ZS,1997,2.1815,Gasto I+D (% PIB)
DEU,SP.POP.SCIE.RD.P6,1997,2875.74074,Investigadores por millón hab.
GHA,NY.GDP.PCAP.CD,1997,392.251816424239,PIB per cápita (USD)
GHA,SP.POP.TOTL,1997,17568583.0,Población total
GRC,NY.GDP.PCAP.CD,1997,13284.2339245603,PIB per cápita (USD)
GRC,SP.POP.TOTL,1997,10776504.0,Población total
GRC,GB.XPD.RSDV.GD.ZS,1997,0.42864,Gasto I+D (% PIB)
GRC,SP.POP.SCIE.RD.P6,1997,1015.39239,Investigadores por millón hab.
GRL,NY.GDP.PCAP.CD,1997,19145.6144069473,PIB per cápita (USD)
GRL,SP.POP.TOTL,1997,56000.0,Población total
GRD,NY.GDP.PCAP.CD,1997,3015.48322116925,PIB per cápita (USD)
GRD,SP.POP.TOTL,1997,101125.0,Población total
GUM,SP.POP.TOTL,1997,150306.0,Población total
GTM,NY.GDP.PCAP.CD,1997,1636.21316812779,PIB per cápita (USD)
GTM,SP.POP.TOTL,1997,10871786.0,Población total
GIN,NY.GDP.PCAP.CD,1997,454.161844658114,PIB per cápita (USD)
GIN,SP.POP.TOTL,1997,8331366.0,Población total
GNB,NY.GDP.PCAP.CD,1997,217.711112054272,PIB per cápita (USD)
GNB,SP.POP.TOTL,1997,1233520.0,Población total
GUY,NY.GDP.PCAP.CD,1997,1020.82704402312,PIB per cápita (USD)
GUY,SP.POP.TOTL,1997,733854.0,Población total
HTI,NY.GDP.PCAP.CD,1997,411.60214265657896,PIB per cápita (USD)
HTI,SP.POP.TOTL,1997,8111954.0,Población total
HND,NY.GDP.PCAP.CD,1997,796.3177796294251,PIB per cápita (USD)
HND,SP.POP.TOTL,1997,5855946.0,Población total
HKG,NY.GDP.PCAP.CD,1997,27330.033350280697,PIB per cápita (USD)
HKG,SP.POP.TOTL,1997,6489300.0,Población total
HUN,NY.GDP.PCAP.CD,1997,4580.02676907182,PIB per cápita (USD)
HUN,SP.POP.TOTL,1997,10290486.0,Población total
HUN,GB.XPD.RSDV.GD.ZS,1997,0.70232,Gasto I+D (% PIB)
HUN,SP.POP.SCIE.RD.P6,1997,1081.73353,Investigadores por millón hab.
ISL,NY.GDP.PCAP.CD,1997,28016.752404591494,PIB per cápita (USD)
ISL,SP.POP.TOTL,1997,271128.0,Población total
ISL,GB.XPD.RSDV.GD.ZS,1997,1.78603,Gasto I+D (% PIB)
ISL,SP.POP.SCIE.RD.P6,1997,4915.35862,Investigadores por millón hab.
IND,NY.GDP.PCAP.CD,1997,424.086473791529,PIB per cápita (USD)
IND,SP.POP.TOTL,1997,997817250.0,Población total
IND,GB.XPD.RSDV.GD.ZS,1997,0.67485,Gasto I+D (% PIB)
IDN,NY.GDP.PCAP.CD,1997,1063.56795617586,PIB per cápita (USD)
IDN,SP.POP.TOTL,1997,202853850.0,Población total
IRN,NY.GDP.PCAP.CD,1997,1824.86474358073,PIB per cápita (USD)
IRN,SP.POP.TOTL,1997,62426086.0,Población total
IRQ,SP.POP.TOTL,1997,21519356.0,Población total
IRL,NY.GDP.PCAP.CD,1997,22540.2627173326,PIB per cápita (USD)
IRL,SP.POP.TOTL,1997,3674171.0,Población total
IRL,GB.XPD.RSDV.GD.ZS,1997,1.24575,Gasto I+D (% PIB)
IRL,SP.POP.SCIE.RD.P6,1997,1901.61499,Investigadores por millón hab.
IMY,NY.GDP.PCAP.CD,1997,15997.937052544,PIB per cápita (USD)
IMY,SP.POP.TOTL,1997,73817.0,Población total
ISR,NY.GDP.PCAP.CD,1997,19627.138221891,PIB per cápita (USD)
ISR,SP.POP.TOTL,1997,5836000.0,Población total
ISR,GB.XPD.RSDV.GD.ZS,1997,2.84023,Gasto I+D (% PIB)
ITA,NY.GDP.PCAP.CD,1997,21787.7018501261,PIB per cápita (USD)
ITA,SP.POP.TOTL,1997,56890372.0,Población total
ITA,GB.XPD.RSDV.GD.ZS,1997,0.98958,Gasto I+D (% PIB)
ITA,SP.POP.SCIE.RD.P6,1997,1151.62494,Investigadores por millón hab.
JAM,NY.GDP.PCAP.CD,1997,2940.0639001478803,PIB per cápita (USD)
JAM,SP.POP.TOTL,1997,2534069.0,Población total
JPN,NY.GDP.PCAP.CD,1997,34304.1489712264,PIB per cápita (USD)
JPN,SP.POP.TOTL,1997,126057000.0,Población total
JPN,GB.XPD.RSDV.GD.ZS,1997,2.82761,Gasto I+D (% PIB)
JPN,SP.POP.SCIE.RD.P6,1997,5001.59842,Investigadores por millón hab.
JOR,NY.GDP.PCAP.CD,1997,1630.15368179977,PIB per cápita (USD)
JOR,SP.POP.TOTL,1997,4444000.0,Población total
KAZ,NY.GDP.PCAP.CD,1997,1445.5694141829902,PIB per cápita (USD)
KAZ,SP.POP.TOTL,1997,15333703.0,Población total
KAZ,GB.XPD.RSDV.GD.ZS,1997,0.29337,Gasto I+D (% PIB)
KEN,NY.GDP.PCAP.CD,1997,454.74177677799895,PIB per cápita (USD)
KEN,SP.POP.TOTL,1997,28842245.0,Población total
KIR,NY.GDP.PCAP.CD,1997,862.357422866277,PIB per cápita (USD)
KIR,SP.POP.TOTL,1997,80190.0,Población total
PRK,SP.POP.TOTL,1997,22240826.0,Población total
KOR,NY.GDP.PCAP.CD,1997,12196.769780235902,PIB per cápita (USD)
KOR,SP.POP.TOTL,1997,45953580.0,Población total
KOR,GB.XPD.RSDV.GD.ZS,1997,2.28548,Gasto I+D (% PIB)
KOR,SP.POP.SCIE.RD.P6,1997,2267.02893,Investigadores por millón hab.
KSV,SP.POP.TOTL,1997,2086000.0,Población total
KWT,NY.GDP.PCAP.CD,1997,18001.083200443798,PIB per cápita (USD)
KWT,SP.POP.TOTL,1997,1686256.0,Población total
KWT,GB.XPD.RSDV.GD.ZS,1997,0.20539,Gasto I+D (% PIB)
KWT,SP.POP.SCIE.RD.P6,1997,197.47891,Investigadores por millón hab.
KGZ,NY.GDP.PCAP.CD,1997,376.4296132611,PIB per cápita (USD)
KGZ,SP.POP.TOTL,1997,4696400.0,Población total
KGZ,GB.XPD.RSDV.GD.ZS,1997,0.1939,Gasto I+D (% PIB)
LAO,NY.GDP.PCAP.CD,1997,344.66951299770403,PIB per cápita (USD)
LAO,SP.POP.TOTL,1997,5068658.0,Población total
LVA,NY.GDP.PCAP.CD,1997,2681.1175434638603,PIB per cápita (USD)
LVA,SP.POP.TOTL,1997,2432851.0,Población total
LVA,GB.XPD.RSDV.GD.ZS,1997,0.3451,Gasto I+D (% PIB)
LVA,SP.POP.SCIE.RD.P6,1997,1072.03236,Investigadores por millón hab.
LBN,NY.GDP.PCAP.CD,1997,5093.2676889862105,PIB per cápita (USD)
LBN,SP.POP.TOTL,1997,3092684.0,Población total
LSO,NY.GDP.PCAP.CD,1997,477.222297768367,PIB per cápita (USD)
LSO,SP.POP.TOTL,1997,1801695.0,Población total
LBR,NY.GDP.PCAP.CD,1997,125.100938996909,PIB per cápita (USD)
LBR,SP.POP.TOTL,1997,2365290.0,Población total
LBY,NY.GDP.PCAP.CD,1997,6064.3348114509,PIB per cápita (USD)
LBY,SP.POP.TOTL,1997,5062160.0,Población total
LIE,NY.GDP.PCAP.CD,1997,72181.1002675804,PIB per cápita (USD)
LIE,SP.POP.TOTL,1997,31842.0,Población total
LTU,NY.GDP.PCAP.CD,1997,2830.73753338088,PIB per cápita (USD)
LTU,SP.POP.TOTL,1997,3575137.0,Población total
LTU,GB.XPD.RSDV.GD.ZS,1997,0.536149978637695,Gasto I+D (% PIB)
LTU,SP.POP.SCIE.RD.P6,1997,2182.4201,Investigadores por millón hab.
LUX,NY.GDP.PCAP.CD,1997,46552.403153968,PIB per cápita (USD)
LUX,SP.POP.TOTL,1997,419450.0,Población total
MAC,NY.GDP.PCAP.CD,1997,16199.1352847205,PIB per cápita (USD)
MAC,SP.POP.TOTL,1997,412031.0,Población total
MKD,NY.GDP.PCAP.CD,1997,1896.72817234679,PIB per cápita (USD)
MKD,SP.POP.TOTL,1997,1969345.0,Población total
MKD,GB.XPD.RSDV.GD.ZS,1997,0.37773,Gasto I+D (% PIB)
MKD,SP.POP.SCIE.RD.P6,1997,621.52645,Investigadores por millón hab.
MDG,NY.GDP.PCAP.CD,1997,247.450454076528,PIB per cápita (USD)
MDG,SP.POP.TOTL,1997,14329239.0,Población total
MDG,GB.XPD.RSDV.GD.ZS,1997,0.22032,Gasto I+D (% PIB)
MWI,NY.GDP.PCAP.CD,1997,259.56429885293204,PIB per cápita (USD)
MWI,SP.POP.TOTL,1997,10260421.0,Población total
MYS,NY.GDP.PCAP.CD,1997,4585.69103496365,PIB per cápita (USD)
MYS,SP.POP.TOTL,1997,21808125.0,Población total
MDV,NY.GDP.PCAP.CD,1997,1925.0894029504896,PIB per cápita (USD)
MDV,SP.POP.TOTL,1997,264000.0,Población total
MLI,NY.GDP.PCAP.CD,1997,265.254297209815,PIB per cápita (USD)
MLI,SP.POP.TOTL,1997,10168000.0,Población total
MLT,NY.GDP.PCAP.CD,1997,9683.14540797466,PIB per cápita (USD)
MLT,SP.POP.TOTL,1997,375236.0,Población total
MHL,NY.GDP.PCAP.CD,1997,2056.00149594754,PIB per cápita (USD)
MHL,SP.POP.TOTL,1997,51697.0,Población total
MRT,NY.GDP.PCAP.CD,1997,566.171410735663,PIB per cápita (USD)
MRT,SP.POP.TOTL,1997,2476188.0,Población total
MUS,NY.GDP.PCAP.CD,1997,3646.6378419097296,PIB per cápita (USD)
MUS,SP.POP.TOTL,1997,1148284.0,Población total
MUS,GB.XPD.RSDV.GD.ZS,1997,0.27899,Gasto I+D (% PIB)
MEX,NY.GDP.PCAP.CD,1997,4907.33315168627,PIB per cápita (USD)
MEX,SP.POP.TOTL,1997,97925825.0,Población total
MEX,GB.XPD.RSDV.GD.ZS,1997,0.28761,Gasto I+D (% PIB)
MEX,SP.POP.SCIE.RD.P6,1997,218.70635,Investigadores por millón hab.
FSM,NY.GDP.PCAP.CD,1997,1906.8097616721695,PIB per cápita (USD)
FSM,SP.POP.TOTL,1997,108506.0,Población total
MDA,NY.GDP.PCAP.CD,1997,528.177762986236,PIB per cápita (USD)
MDA,SP.POP.TOTL,1997,3654208.0,Población total
MDA,GB.XPD.RSDV.GD.ZS,1997,0.80679,Gasto I+D (% PIB)
MCO,NY.GDP.PCAP.CD,1997,90909.10286700768,PIB per cápita (USD)
MCO,SP.POP.TOTL,1997,31242.0,Población total
MNG,NY.GDP.PCAP.CD,1997,505.603138700067,PIB per cápita (USD)
MNG,SP.POP.TOTL,1997,2335694.0,Población total
MNG,GB.XPD.RSDV.GD.ZS,1997,0.16786,Gasto I+D (% PIB)
MNE,SP.POP.TOTL,1997,606549.0,Población total
MAR,NY.GDP.PCAP.CD,1997,1321.2878602236,PIB per cápita (USD)
MAR,SP.POP.TOTL,1997,27934014.0,Población total
MOZ,NY.GDP.PCAP.CD,1997,250.536307997152,PIB per cápita (USD)
MOZ,SP.POP.TOTL,1997,16872896.0,Población total
MMR,SP.POP.TOTL,1997,45895991.0,Población total
MMR,GB.XPD.RSDV.GD.ZS,1997,0.05985,Gasto I+D (% PIB)
MMR,SP.POP.SCIE.RD.P6,1997,7.16838,Investigadores por millón hab.
NAM,NY.GDP.PCAP.CD,1997,2333.5735853130104,PIB per cápita (USD)
NAM,SP.POP.TOTL,1997,1758097.0,Población total
NPL,NY.GDP.PCAP.CD,1997,219.631063525897,PIB per cápita (USD)
NPL,SP.POP.TOTL,1997,22395247.0,Población total
NLD,NY.GDP.PCAP.CD,1997,26404.986730145,PIB per cápita (USD)
NLD,SP.POP.TOTL,1997,15610650.0,Población total
NLD,GB.XPD.RSDV.GD.ZS,1997,1.87641,Gasto I+D (% PIB)
NLD,SP.POP.SCIE.RD.P6,1997,2433.6583,Investigadores por millón hab.
NCL,NY.GDP.PCAP.CD,1997,16341.5873485558,PIB per cápita (USD)
NCL,SP.POP.TOTL,1997,201418.0,Población total
NZL,NY.GDP.PCAP.CD,1997,17474.1760599056,PIB per cápita (USD)
NZL,SP.POP.TOTL,1997,3781300.0,Población total
NZL,GB.XPD.RSDV.GD.ZS,1997,1.05649,Gasto I+D (% PIB)
NZL,SP.POP.SCIE.RD.P6,1997,2202.56725,Investigadores por millón hab.
NIC,NY.GDP.PCAP.CD,1997,917.128648454183,PIB per cápita (USD)
NIC,SP.POP.TOTL,1997,4786641.0,Población total
NIC,GB.XPD.RSDV.GD.ZS,1997,0.0651,Gasto I+D (% PIB)
NIC,SP.POP.SCIE.RD.P6,1997,71.03102,Investigadores por millón hab.
NER,NY.GDP.PCAP.CD,1997,183.478173533121,PIB per cápita (USD)
NER,SP.POP.TOTL,1997,10058960.0,Población total
NGA,NY.GDP.PCAP.CD,1997,314.29984936351,PIB per cápita (USD)
NGA,SP.POP.TOTL,1997,113975055.0,Población total
MNP,SP.POP.TOTL,1997,62939.0,Población total
NOR,NY.GDP.PCAP.CD,1997,36628.517415574,PIB per cápita (USD)
NOR,SP.POP.TOTL,1997,4405157.0,Población total
NOR,GB.XPD.RSDV.GD.ZS,1997,1.59352,Gasto I+D (% PIB)
NOR,SP.POP.SCIE.RD.P6,1997,3963.328,Investigadores por millón hab.
OMN,NY.GDP.PCAP.CD,1997,7109.66047495624,PIB per cápita (USD)
OMN,SP.POP.TOTL,1997,2227596.0,Población total
PAK,NY.GDP.PCAP.CD,1997,484.558694737687,PIB per cápita (USD)
PAK,SP.POP.TOTL,1997,128845692.0,Población total
PAK,GB.XPD.RSDV.GD.ZS,1997,0.15565,Gasto I+D (% PIB)
PAK,SP.POP.SCIE.RD.P6,1997,77.43371,Investigadores por millón hab.
PLW,NY.GDP.PCAP.CD,1997,6246.92379848811,PIB per cápita (USD)
PLW,SP.POP.TOTL,1997,18123.0,Población total
PAN,NY.GDP.PCAP.CD,1997,3534.8484386409004,PIB per cápita (USD)
PAN,SP.POP.TOTL,1997,2852739.0,Población total
PAN,GB.XPD.RSDV.GD.ZS,1997,0.31671,Gasto I+D (% PIB)
PAN,SP.POP.SCIE.RD.P6,1997,114.55657,Investigadores por millón hab.
PNG,NY.GDP.PCAP.CD,1997,993.457403691116,PIB per cápita (USD)
PNG,SP.POP.TOTL,1997,4969116.0,Población total
PRY,NY.GDP.PCAP.CD,1997,2000.9102774362304,PIB per cápita (USD)
PRY,SP.POP.TOTL,1997,4980346.0,Población total
PER,NY.GDP.PCAP.CD,1997,2289.16200987733,PIB per cápita (USD)
PER,SP.POP.TOTL,1997,24827409.0,Población total
PER,GB.XPD.RSDV.GD.ZS,1997,0.08553,Gasto I+D (% PIB)
PHL,NY.GDP.PCAP.CD,1997,1127.3456165845698,PIB per cápita (USD)
PHL,SP.POP.TOTL,1997,73042605.0,Población total
POL,NY.GDP.PCAP.CD,1997,4076.35283820205,PIB per cápita (USD)
POL,SP.POP.TOTL,1997,38649660.0,Población total
POL,GB.XPD.RSDV.GD.ZS,1997,0.65053,Gasto I+D (% PIB)
POL,SP.POP.SCIE.RD.P6,1997,1441.09693,Investigadores por millón hab.
PRT,NY.GDP.PCAP.CD,1997,11578.441514986202,PIB per cápita (USD)
PRT,SP.POP.TOTL,1997,10108977.0,Población total
PRT,GB.XPD.RSDV.GD.ZS,1997,0.5636,Gasto I+D (% PIB)
PRT,SP.POP.SCIE.RD.P6,1997,1342.79172,Investigadores por millón hab.
PRI,NY.GDP.PCAP.CD,1997,12817.6449621352,PIB per cápita (USD)
PRI,SP.POP.TOTL,1997,3759430.0,Población total
QAT,NY.GDP.PCAP.CD,1997,21388.7240855197,PIB per cápita (USD)
QAT,SP.POP.TOTL,1997,528213.0,Población total
ROM,NY.GDP.PCAP.CD,1997,1564.48650664784,PIB per cápita (USD)
ROM,SP.POP.TOTL,1997,22553978.0,Población total
ROM,GB.XPD.RSDV.GD.ZS,1997,0.57922,Gasto I+D (% PIB)
ROM,SP.POP.SCIE.RD.P6,1997,1256.15252,Investigadores por millón hab.
RUS,NY.GDP.PCAP.CD,1997,2737.55666234068,PIB per cápita (USD)
RUS,SP.POP.TOTL,1997,147915307.0,Población total
RUS,GB.XPD.RSDV.GD.ZS,1997,1.04374,Gasto I+D (% PIB)
RUS,SP.POP.SCIE.RD.P6,1997,3603.29494,Investigadores por millón hab.
RWA,NY.GDP.PCAP.CD,1997,284.587245318524,PIB per cápita (USD)
RWA,SP.POP.TOTL,1997,6506118.0,Población total
WSM,NY.GDP.PCAP.CD,1997,1657.9007723778195,PIB per cápita (USD)
WSM,SP.POP.TOTL,1997,172191.0,Población total
SMR,SP.POP.TOTL,1997,26503.0,Población total
STP,SP.POP.TOTL,1997,130110.0,Población total
SAU,NY.GDP.PCAP.CD,1997,8328.97098487239,PIB per cápita (USD)
SAU,SP.POP.TOTL,1997,19809633.0,Población total
SEN,NY.GDP.PCAP.CD,1997,509.921433444822,PIB per cápita (USD)
SEN,SP.POP.TOTL,1997,9163184.0,Población total
SRB,NY.GDP.PCAP.CD,1997,3178.83148433287,PIB per cápita (USD)
SRB,SP.POP.TOTL,1997,7596501.0,Población total
SRB,GB.XPD.RSDV.GD.ZS,1997,0.75404,Gasto I+D (% PIB)
SYC,NY.GDP.PCAP.CD,1997,7280.98962117856,PIB per cápita (USD)
SYC,SP.POP.TOTL,1997,77319.0,Población total
SLE,NY.GDP.PCAP.CD,1997,221.210934702271,PIB per cápita (USD)
SLE,SP.POP.TOTL,1997,3843472.0,Población total
SGP,NY.GDP.PCAP.CD,1997,26386.7215887413,PIB per cápita (USD)
SGP,SP.POP.TOTL,1997,3796000.0,Población total
SGP,GB.XPD.RSDV.GD.ZS,1997,1.41508,Gasto I+D (% PIB)
SGP,SP.POP.SCIE.RD.P6,1997,2656.36433,Investigadores por millón hab.
SVK,NY.GDP.PCAP.CD,1997,5138.148679159361,PIB per cápita (USD)
SVK,SP.POP.TOTL,1997,5383291.0,Población total
SVK,GB.XPD.RSDV.GD.ZS,1997,1.0529,Gasto I+D (% PIB)
SVK,SP.POP.SCIE.RD.P6,1997,1857.95642,Investigadores por millón hab.
SVN,NY.GDP.PCAP.CD,1997,10447.9377477966,PIB per cápita (USD)
SVN,SP.POP.TOTL,1997,1985956.0,Población total
SVN,GB.XPD.RSDV.GD.ZS,1997,1.24727,Gasto I+D (% PIB)
SVN,SP.POP.SCIE.RD.P6,1997,2023.06048,Investigadores por millón hab.
SLB,NY.GDP.PCAP.CD,1997,1495.0797606782598,PIB per cápita (USD)
SLB,SP.POP.TOTL,1997,379859.0,Población total
SOM,SP.POP.TOTL,1997,6672781.0,Población total
ZAF,NY.GDP.PCAP.CD,1997,3728.33399186082,PIB per cápita (USD)
ZAF,SP.POP.TOTL,1997,40926063.0,Población total
ZAF,GB.XPD.RSDV.GD.ZS,1997,0.58354,Gasto I+D (% PIB)
ZAF,SP.POP.SCIE.RD.P6,1997,198.80477,Investigadores por millón hab.
SSD,SP.POP.TOTL,1997,5806951.0,Población total
ESP,NY.GDP.PCAP.CD,1997,14872.5658906784,PIB per cápita (USD)
ESP,SP.POP.TOTL,1997,39582413.0,Población total
ESP,GB.XPD.RSDV.GD.ZS,1997,0.77964,Gasto I+D (% PIB)
ESP,SP.POP.SCIE.RD.P6,1997,1347.20228,Investigadores por millón hab.
LKA,NY.GDP.PCAP.CD,1997,812.792483613468,PIB per cápita (USD)
LKA,SP.POP.TOTL,1997,18568000.0,Población total
KNA,NY.GDP.PCAP.CD,1997,8140.313941140171,PIB per cápita (USD)
KNA,SP.POP.TOTL,1997,43885.0,Población total
LCA,NY.GDP.PCAP.CD,1997,4002.88164503961,PIB per cápita (USD)
LCA,SP.POP.TOTL,1997,150994.0,Población total
MAF,SP.POP.TOTL,1997,31304.0,Población total
VCT,NY.GDP.PCAP.CD,1997,3220.06275662057,PIB per cápita (USD)
VCT,SP.POP.TOTL,1997,108001.0,Población total
SDN,NY.GDP.PCAP.CD,1997,365.548479821258,PIB per cápita (USD)
SDN,SP.POP.TOTL,1997,26149124.0,Población total
SUR,NY.GDP.PCAP.CD,1997,2014.01632258666,PIB per cápita (USD)
SUR,SP.POP.TOTL,1997,461569.0,Población total
SWZ,NY.GDP.PCAP.CD,1997,1705.17294409238,PIB per cápita (USD)
SWZ,SP.POP.TOTL,1997,1006760.0,Población total
SWE,NY.GDP.PCAP.CD,1997,29897.7926311935,PIB per cápita (USD)
SWE,SP.POP.TOTL,1997,8846062.0,Población total
SWE,GB.XPD.RSDV.GD.ZS,1997,3.31935,Gasto I+D (% PIB)
SWE,SP.POP.SCIE.RD.P6,1997,4162.72251,Investigadores por millón hab.
CHE,NY.GDP.PCAP.CD,1997,40429.9372576455,PIB per cápita (USD)
CHE,SP.POP.TOTL,1997,7088906.0,Población total
SYR,NY.GDP.PCAP.CD,1997,957.3172087464052,PIB per cápita (USD)
SYR,SP.POP.TOTL,1997,15151962.0,Población total
TJK,NY.GDP.PCAP.CD,1997,155.276617252871,PIB per cápita (USD)
TJK,SP.POP.TOTL,1997,5936780.0,Población total
TZA,NY.GDP.PCAP.CD,1997,250.735521739275,PIB per cápita (USD)
TZA,SP.POP.TOTL,1997,31533781.0,Población total
THA,NY.GDP.PCAP.CD,1997,2480.47609083131,PIB per cápita (USD)
THA,SP.POP.TOTL,1997,60544937.0,Población total
THA,GB.XPD.RSDV.GD.ZS,1997,0.10166,Gasto I+D (% PIB)
THA,SP.POP.SCIE.RD.P6,1997,72.82194,Investigadores por millón hab.
TMP,SP.POP.TOTL,1997,853867.0,Población total
TGO,NY.GDP.PCAP.CD,1997,332.622332379756,PIB per cápita (USD)
TGO,SP.POP.TOTL,1997,4506465.0,Población total
TON,NY.GDP.PCAP.CD,1997,2197.90651900772,PIB per cápita (USD)
TON,SP.POP.TOTL,1997,96526.0,Población total
TTO,NY.GDP.PCAP.CD,1997,4551.36352815618,PIB per cápita (USD)
TTO,SP.POP.TOTL,1997,1260677.0,Población total
TTO,GB.XPD.RSDV.GD.ZS,1997,0.11553,Gasto I+D (% PIB)
TUN,NY.GDP.PCAP.CD,1997,2251.3928995885603,PIB per cápita (USD)
TUN,SP.POP.TOTL,1997,9214900.0,Población total
TUN,GB.XPD.RSDV.GD.ZS,1997,0.3874799907207489,Gasto I+D (% PIB)
TUR,NY.GDP.PCAP.CD,1997,3143.26459932674,PIB per cápita (USD)
TUR,SP.POP.TOTL,1997,60394104.0,Población total
TUR,GB.XPD.RSDV.GD.ZS,1997,0.49169,Gasto I+D (% PIB)
TUR,SP.POP.SCIE.RD.P6,1997,313.07692,Investigadores por millón hab.
TKM,NY.GDP.PCAP.CD,1997,565.057669687832,PIB per cápita (USD)
TKM,SP.POP.TOTL,1997,4335991.0,Población total
TCA,SP.POP.TOTL,1997,16527.0,Población total
TUV,NY.GDP.PCAP.CD,1997,1366.0027936087,PIB per cápita (USD)
TUV,SP.POP.TOTL,1997,9298.0,Población total
UGA,NY.GDP.PCAP.CD,1997,289.182600185377,PIB per cápita (USD)
UGA,SP.POP.TOTL,1997,21679497.0,Población total
UKR,NY.GDP.PCAP.CD,1997,991.230131526222,PIB per cápita (USD)
UKR,SP.POP.TOTL,1997,50594105.0,Población total
UKR,GB.XPD.RSDV.GD.ZS,1997,1.1923,Gasto I+D (% PIB)
ARE,NY.GDP.PCAP.CD,1997,30378.5453428092,PIB per cápita (USD)
ARE,SP.POP.TOTL,1997,2595220.0,Población total
GBR,NY.GDP.PCAP.CD,1997,24803.1474321952,PIB per cápita (USD)
GBR,SP.POP.TOTL,1997,58316954.0,Población total
GBR,GB.XPD.RSDV.GD.ZS,1997,1.66783,Gasto I+D (% PIB)
GBR,SP.POP.SCIE.RD.P6,1997,2499.68342,Investigadores por millón hab.
USA,NY.GDP.PCAP.CD,1997,31572.6902298492,PIB per cápita (USD)
USA,SP.POP.TOTL,1997,272657000.0,Población total
USA,GB.XPD.RSDV.GD.ZS,1997,2.47091,Gasto I+D (% PIB)
USA,SP.POP.SCIE.RD.P6,1997,3224.05243,Investigadores por millón hab.
URY,NY.GDP.PCAP.CD,1997,7327.94876770412,PIB per cápita (USD)
URY,SP.POP.TOTL,1997,3271014.0,Población total
URY,GB.XPD.RSDV.GD.ZS,1997,0.34994,Gasto I+D (% PIB)
UZB,NY.GDP.PCAP.CD,1997,623.002652367639,PIB per cápita (USD)
UZB,SP.POP.TOTL,1997,23667000.0,Población total
VUT,NY.GDP.PCAP.CD,1997,1462.19641722643,PIB per cápita (USD)
VUT,SP.POP.TOTL,1997,175004.0,Población total
VEN,NY.GDP.PCAP.CD,1997,3714.61721632765,PIB per cápita (USD)
VEN,SP.POP.TOTL,1997,23108003.0,Población total
VNM,NY.GDP.PCAP.CD,1997,361.25448830082,PIB per cápita (USD)
VNM,SP.POP.TOTL,1997,74306900.0,Población total
VIR,SP.POP.TOTL,1997,108355.0,Población total
WBG,NY.GDP.PCAP.CD,1997,1389.2857788355402,PIB per cápita (USD)
WBG,SP.POP.TOTL,1997,2706518.0,Población total
YEM,NY.GDP.PCAP.CD,1997,418.294735415441,PIB per cápita (USD)
YEM,SP.POP.TOTL,1997,16349809.0,Población total
ZMB,NY.GDP.PCAP.CD,1997,440.741891435216,PIB per cápita (USD)
ZMB,SP.POP.TOTL,1997,9763742.0,Población total
ZMB,GB.XPD.RSDV.GD.ZS,1997,0.00737,Gasto I+D (% PIB)
ZMB,SP.POP.SCIE.RD.P6,1997,50.69778,Investigadores por millón hab.
ZWE,NY.GDP.PCAP.CD,1997,707.269654418817,PIB per cápita (USD)
ZWE,SP.POP.TOTL,1997,12059858.0,Población total
ARB,NY.GDP.PCAP.CD,1998,2178.5803701790696,PIB per cápita (USD)
ARB,SP.POP.TOTL,1998,269737923.0,Población total
CSS,NY.GDP.PCAP.CD,1998,4392.10368848352,PIB per cápita (USD)
CSS,SP.POP.TOTL,1998,6365223.0,Población total
CEB,NY.GDP.PCAP.CD,1998,4087.1717824413,PIB per cápita (USD)
CEB,SP.POP.TOTL,1998,109207205.0,Población total
CEB,GB.XPD.RSDV.GD.ZS,1998,0.735550634105789,Gasto I+D (% PIB)
CEB,SP.POP.SCIE.RD.P6,1998,1405.01595052356,Investigadores por millón hab.
EAS,NY.GDP.PCAP.CD,1998,3359.52969359277,PIB per cápita (USD)
EAS,SP.POP.TOTL,1998,2006344261.0,Población total
EAS,GB.XPD.RSDV.GD.ZS,1998,2.30288853402502,Gasto I+D (% PIB)
EAS,SP.POP.SCIE.RD.P6,1998,871.5966952479939,Investigadores por millón hab.
EAP,NY.GDP.PCAP.CD,1998,805.2682391577139,PIB per cápita (USD)
EAP,SP.POP.TOTL,1998,1777437867.0,Población total
